
0.34	1.59877e-05	1.59228e-05	3.97617e-05	3.99549e-05	7.95621e-06	2.39687e-05	2.38432e-05	3.99396e-05	7.85281e-06	2.38798e-05
0.35	7.84997e-06	0	0	0	0	7.87185e-06	1.57873e-05	1.5774e-05	0	3.14723e-05
0.36	7.77448e-06	1.54619e-05	2.32668e-05	2.33008e-05	1.55399e-05	3.11032e-05	1.55278e-05	0	0	3.11974e-05
0.37	1.53578e-05	7.63644e-06	7.65468e-06	0	2.29354e-05	7.65462e-06	0	1.52685e-05	0	1.52784e-05
0.38	7.55995e-06	1.51582e-05	0	1.51036e-05	0	1.51484e-05	0	2.27276e-05	0	0
0.39	0	0	0	1.48819e-05	0	0	2.98601e-05	0	0	0
0.4	1.47653e-05	0	0	7.38743e-06	7.36844e-06	0	0	7.3779e-06	0	7.36963e-06
0.41	7.27257e-06	0	1.45602e-05	0	0	1.45757e-05	7.27072e-06	2.18772e-05	0	1.46211e-05
0.42	0	7.18035e-06	0	0	1.43488e-05	7.14898e-06	0	0	0	0
0.43	0	7.09487e-06	7.05657e-06	7.0427e-06	0	1.41156e-05	7.06449e-06	0	7.01071e-06	7.07674e-06
0.44	2.10097e-05	0	1.39919e-05	6.99844e-06	7.01789e-06	6.97822e-06	0	0	0	1.39935e-05
0.45	1.38323e-05	0	0	6.91075e-06	6.89964e-06	0	0	6.9076e-06	0	0
0.46	0	0	6.8342e-06	6.83522e-06	6.83831e-06	6.82566e-06	6.80879e-06	0	0	1.35971e-05
0.47	1.34722e-05	0	0	0	0	1.34785e-05	0	6.7891e-06	0	0
0.48	0	0	0	6.66644e-06	6.66973e-06	0	0	0	0	0
0.49	0	6.57009e-06	6.59365e-06	0	0	0	0	0	0	0
0.5	0	0	6.4855e-06	6.49692e-06	0	0	6.48122e-06	0	0	0
0.51	0	0	1.28506e-05	1.92535e-05	0	0	6.42075e-06	0	0	6.40033e-06
0.52	0	6.32571e-06	0	6.32996e-06	0	0	6.35134e-06	6.35308e-06	6.26362e-06	0
0.53	0	0	0	0	0	0	0	0	0	0
0.54	0	6.16618e-06	0	0	6.21025e-06	0	6.19256e-06	0	0	1.23417e-05
0.55	0	0	0	0	1.83112e-05	0	0	0	0	0
0.56	6.0431e-06	0	6.02504e-06	6.03366e-06	0	0	6.02776e-06	0	0	0
0.57	5.99129e-06	0	5.99014e-06	0	5.96837e-06	0	0	5.95798e-06	0	0
0.58	0	0	0	0	0	0	0	0	5.93655e-06	0
0.59	0	0	7.05866e-06	0	0	0	0	0	0	0
0.6	0	0	0	0	9.02495e-06	0	0	0	0	9.07597e-06
0.61	0	0	0	0	0	0	0	0	0	0
0.62	0	0	0	0	1.32608e-05	0	0	0	0	0
0.63	0	0	0	1.53525e-05	0	0	0	0	0	0
0.64	0	0	0	0	0	0	0	0	0	0
0.65	0	0	0	0	0	0	0	0	0	0
0.66	0	0	0	0	0	0	0	0	0	0
0.67	0	0	0	0	0	0	0	0	0	0
0.68	0	0	0	0	0	0	0	0	0	0
0.69	0	0	0	0	0	0	0	0	0	0
0.7	0	0	0	0	0	0	0	0	0	0
0.71	0	0	0	0	0	0	0	0	0	0
0.72	0	0	0	0	0	0	0	0	0	0
0.73	0	0	0	0	0	0	0	0	0	0
0.74	0	0	0	0	0	0	0	0	0	0
0.75	0	0	0	0	0	0	0	0	0	0
0.76	0	0	0	0	0	0	0	0	0	0
0.77	0	0	0	0	0	0	0	0	0	0
0.78	0	0	0	0	0	0	0	0	0	0
0.79	0	0	0	0	0	0	0	0	0	0
0.8	0	0	0	0	0	0	0	0	0	0
0.81	0	0	0	0	0	0	0	0	0	0
0.82	0	0	0	0	0	0	0	0	0	0
